State,District,Market,Commodity,y,ds
Maharashtra,Pune,Khed(Chakan) APMC,Potato,1000.0,2026-02-13
Maharashtra,Pune,Pune(Manjri) APMC,Green Chilli,7500.0,2026-02-13
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1800.0,2026-02-13
Maharashtra,Pune,Pune APMC,Pumpkin,1750.0,2026-02-13
Maharashtra,Ahmednagar,Rahata APMC,Tomato,675.0,2026-02-13
Maharashtra,Nashik,Devala APMC,Onion,1080.0,2026-02-13
Maharashtra,Pune,Pune APMC,Tomato,1100.0,2026-02-13
Maharashtra,Satara,Vai APMC,Cabbage,750.0,2026-02-13
Maharashtra,Sholapur,Pandharpur APMC,Tomato,1000.0,2026-02-13
Maharashtra,Thane,Kalyan APMC,Garlic,11000.0,2026-02-13
Maharashtra,Nashik,Kalvan APMC,Onion,950.0,2026-02-13
Maharashtra,Dhule,Dhule APMC,Onion,1150.0,2026-02-13
Maharashtra,Dharashiv(Usmanabad),Paranda APMC,Onion,1150.0,2026-02-13
Maharashtra,Nagpur,Kamthi APMC,Garlic,14000.0,2026-02-13
Maharashtra,Pune,Khed(Chakan) APMC,Cabbage,600.0,2026-02-13
Maharashtra,Nashik,Pimpalgaon APMC,Onion,1025.0,2026-02-13
Maharashtra,Jalana,Jalana APMC,Garlic,5300.0,2026-02-13
Maharashtra,Satara,Vaduj APMC,Potato,1300.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Green Chilli,6500.0,2026-02-14
Maharashtra,Amarawati,Varud(Rajura Bazar) APMC,Green Chilli,6000.0,2026-02-14
Maharashtra,Satara,Vaduj APMC,Onion,1000.0,2026-02-14
Maharashtra,Nagpur,Kalmeshwar APMC,Tomato,1025.0,2026-02-14
Maharashtra,Ahmednagar,Rahuri(Vambori) APMC,Onion,1000.0,2026-02-14
Maharashtra,Dhule,Dhule APMC,Onion,1150.0,2026-02-14
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,1400.0,2026-02-14
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Potato,1100.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Carrot,2250.0,2026-02-14
Maharashtra,Jalgaon,Bhusaval APMC,Green Chilli,5000.0,2026-02-14
Maharashtra,Ahmednagar,Rahuri APMC,Potato,1150.0,2026-02-14
Maharashtra,Ahmednagar,Shrirampur APMC,Green Chilli,6000.0,2026-02-14
Maharashtra,Ahmednagar,Ahmednagar APMC,Potato,900.0,2026-02-14
Maharashtra,Ahmednagar,Rahata APMC,Carrot,1900.0,2026-02-14
Maharashtra,Pune,Pune(Manjri) APMC,Green Chilli,9000.0,2026-02-14
Maharashtra,Nashik,Nasik APMC,Onion,1150.0,2026-02-14
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Cabbage,600.0,2026-02-14
Maharashtra,Nashik,Yeola APMC,Onion,900.0,2026-02-14
Maharashtra,Raigad,Panvel APMC,Tomato,3250.0,2026-02-14
Maharashtra,Nashik,Nasik APMC,Cabbage,1250.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Onion,1550.0,2026-02-14
Maharashtra,Sholapur,Solapur APMC,Green Chilli,5000.0,2026-02-14
Maharashtra,Pune,Pune(Manjri) APMC,Cabbage,700.0,2026-02-14
Maharashtra,Kolhapur,Vadgaonpeth APMC,Green Chilli,4000.0,2026-02-14
Maharashtra,Satara,Vai APMC,Cabbage,800.0,2026-02-14
Maharashtra,Dharashiv(Usmanabad),Paranda APMC,Onion,1250.0,2026-02-14
Maharashtra,Pune,Pune(Pimpri) APMC,Cabbage,900.0,2026-02-14
Maharashtra,Sholapur,Solapur APMC,Carrot,1000.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Potato,1000.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Tomato,800.0,2026-02-14
Maharashtra,Ahmednagar,Rahata APMC,Tomato,750.0,2026-02-14
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Carrot,1200.0,2026-02-14
Maharashtra,Sholapur,Solapur APMC,Onion,800.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Garlic,11000.0,2026-02-14
Maharashtra,Kolhapur,Vadgaonpeth APMC,Cabbage,1000.0,2026-02-14
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Potato,1100.0,2026-02-14
Maharashtra,Nashik,Chandvad APMC,Green Chilli,6100.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Onion,850.0,2026-02-14
Maharashtra,Jalgaon,Bhusaval APMC,Onion,1200.0,2026-02-14
Maharashtra,Ahmednagar,Ahmednagar APMC,Onion,750.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Green Chilli,4000.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Onion,1050.0,2026-02-14
Maharashtra,Nagpur,Hingna APMC,Onion,2000.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Green Chilli,5900.0,2026-02-14
Maharashtra,Sholapur,Solapur APMC,Tomato,800.0,2026-02-14
Maharashtra,Ahmednagar,Rahata APMC,Garlic,7500.0,2026-02-14
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,1200.0,2026-02-14
Maharashtra,Satara,Karad APMC,Tomato,1700.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Tomato,500.0,2026-02-14
Maharashtra,Kolhapur,Vadgaonpeth APMC,Tomato,1400.0,2026-02-14
Maharashtra,Ahmednagar,Rahata APMC,Cabbage,500.0,2026-02-14
Maharashtra,Nashik,Manmad APMC,Onion,1100.0,2026-02-14
Maharashtra,Nashik,Nasik APMC,Garlic,7500.0,2026-02-14
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Green Chilli,5250.0,2026-02-14
Maharashtra,Sholapur,Akluj APMC,Green Chilli,6500.0,2026-02-14
Maharashtra,Ahmednagar,Rahata APMC,Green Chilli,7000.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Pumpkin,1875.0,2026-02-14
Maharashtra,Jalgaon,Bhusaval APMC,Potato,1200.0,2026-02-14
Maharashtra,Sholapur,Solapur APMC,Potato,900.0,2026-02-14
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1300.0,2026-02-14
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,350.0,2026-02-14
Maharashtra,Sholapur,Akluj APMC,Tomato,1200.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Garlic,10500.0,2026-02-14
Maharashtra,Pune,Pune(Manjri) APMC,Tomato,1500.0,2026-02-14
Maharashtra,Sholapur,Akluj APMC,Potato,1100.0,2026-02-14
Maharashtra,Nashik,Chandvad APMC,Onion,960.0,2026-02-14
Maharashtra,Jalgaon,Bhusaval APMC,Tomato,1500.0,2026-02-14
Maharashtra,Pune,Junnar(Otur) APMC,Cabbage,400.0,2026-02-14
Maharashtra,Sholapur,Akluj APMC,Carrot,2000.0,2026-02-14
Maharashtra,Satara,Karad APMC,Green Chilli,4000.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Potato,1200.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Pumpkin,1500.0,2026-02-14
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda) APMC,Onion,950.0,2026-02-14
Maharashtra,Ahmednagar,Ahmednagar APMC,Green Chilli,7500.0,2026-02-14
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,950.0,2026-02-14
Maharashtra,Sholapur,Mangal Wedha APMC,Green Chilli,5000.0,2026-02-14
Maharashtra,Sholapur,Laxmi Sopan Agriculture Produce Marketing Co Ltd APMC,Onion,1200.0,2026-02-14
Maharashtra,Nashik,Pimpalgaon APMC,Onion,1050.0,2026-02-14
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Tomato,700.0,2026-02-14
Maharashtra,Ahmednagar,Shrirampur APMC,Potato,1100.0,2026-02-14
Maharashtra,Satara,Karad APMC,Cabbage,1200.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Tomato,1025.0,2026-02-14
Maharashtra,Ahmednagar,Newasa(Ghodegaon) APMC,Onion,1000.0,2026-02-14
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,6500.0,2026-02-14
Maharashtra,Raigad,Panvel APMC,Carrot,3750.0,2026-02-14
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,1250.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Potato,900.0,2026-02-14
Maharashtra,Ahmednagar,Ahmednagar APMC,Garlic,6600.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Cabbage,550.0,2026-02-14
Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,1150.0,2026-02-14
Maharashtra,Pune,Pune(Pimpri) APMC,Potato,1200.0,2026-02-14
Maharashtra,Ahmednagar,Rahata APMC,Potato,1250.0,2026-02-14
Maharashtra,Kolhapur,Kolhapur APMC,Onion,1100.0,2026-02-14
Maharashtra,Sholapur,Mangal Wedha APMC,Tomato,1000.0,2026-02-14
Maharashtra,Chattrapati Sambhajinagar,Lasur Station APMC,Onion,800.0,2026-02-14
Maharashtra,Ahmednagar,Ahmednagar APMC,Carrot,1400.0,2026-02-14
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,800.0,2026-02-14
Maharashtra,Ahmednagar,Shrirampur APMC,Tomato,1250.0,2026-02-14
Maharashtra,Ahmednagar,Shrirampur APMC,Cabbage,700.0,2026-02-14
Maharashtra,Ahmednagar,Rahuri APMC,Green Chilli,8400.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Cabbage,850.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Tomato,1150.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Pumpkin,2000.0,2026-02-14
Maharashtra,Nashik,Chandvad APMC,Cabbage,500.0,2026-02-14
Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,1100.0,2026-02-14
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,8500.0,2026-02-14
Maharashtra,Ahmednagar,Ahmednagar APMC,Tomato,950.0,2026-02-14
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Onion,850.0,2026-02-14
Maharashtra,Nagpur,Kalmeshwar APMC,Green Chilli,5330.0,2026-02-14
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,800.0,2026-02-14
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1800.0,2026-02-14
Maharashtra,Sholapur,Akluj APMC,Cabbage,1000.0,2026-02-14
Maharashtra,Pune,Pune(Manjri) APMC,Onion,1400.0,2026-02-14
Maharashtra,Satara,Vai APMC,Tomato,1400.0,2026-02-14
Maharashtra,Jalgaon,Bhusaval APMC,Carrot,1500.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Garlic,10500.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Carrot,1350.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Carrot,1500.0,2026-02-14
Maharashtra,Ahmednagar,Rahuri APMC,Carrot,1500.0,2026-02-14
Maharashtra,Kolhapur,Kolhapur APMC,Green Chilli,6000.0,2026-02-14
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Garlic,10500.0,2026-02-14
Maharashtra,Nashik,Nasik APMC,Potato,850.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Carrot,1600.0,2026-02-14
Maharashtra,Ahmednagar,Rahuri APMC,Cabbage,650.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Onion,2000.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Garlic,11000.0,2026-02-14
Maharashtra,Nagpur,Hingna APMC,Potato,1360.0,2026-02-14
Maharashtra,Nagpur,Kalmeshwar APMC,Cabbage,1065.0,2026-02-14
Maharashtra,Ahmednagar,Shrirampur APMC,Carrot,1650.0,2026-02-14
Maharashtra,Kolhapur,Vadgaonpeth APMC,Onion,1400.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Cabbage,750.0,2026-02-14
Maharashtra,Satara,Vai APMC,Onion,1400.0,2026-02-14
Maharashtra,Satara,Karad APMC,Onion,1300.0,2026-02-14
Maharashtra,Ahmednagar,Kopargaon APMC,Onion,950.0,2026-02-14
Maharashtra,Ahmednagar,Ahmednagar APMC,Cabbage,950.0,2026-02-14
Maharashtra,Ahmednagar,Sangamner APMC,Tomato,750.0,2026-02-14
Maharashtra,Satara,Vai APMC,Potato,1650.0,2026-02-14
Maharashtra,Ahmednagar,Rahuri APMC,Tomato,1750.0,2026-02-14
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Onion,1050.0,2026-02-14
Maharashtra,Nagpur,Nagpur APMC,Onion,1900.0,2026-02-14
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,1250.0,2026-02-14
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Potato,1050.0,2026-02-14
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Cabbage,600.0,2026-02-14
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Pumpkin,1800.0,2026-02-14
Maharashtra,Ahmednagar,Rahata APMC,Tomato,700.0,2026-02-15
Maharashtra,Ahmednagar,Shrigonda APMC,Onion,1200.0,2026-02-15
Maharashtra,Satara,Satara APMC,Onion,1500.0,2026-02-15
Maharashtra,Nashik,Pimpalgaon APMC,Tomato,555.0,2026-02-15
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,800.0,2026-02-15
Maharashtra,Sholapur,Akluj APMC,Green Chilli,7000.0,2026-02-15
Maharashtra,Pune,Junnar(Otur) APMC,Cabbage,500.0,2026-02-15
Maharashtra,Pune,Pune(Manjri) APMC,Green Chilli,8000.0,2026-02-15
Maharashtra,Pune,Junnar(Narayangaon) APMC,Tomato,1250.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Carrot,2500.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Potato,1000.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Cabbage,900.0,2026-02-15
Maharashtra,Nagpur,Kamthi APMC,Onion,2290.0,2026-02-15
Maharashtra,Pune,Khed(Chakan) APMC,Carrot,1700.0,2026-02-15
Maharashtra,Nagpur,Ramtek APMC,Potato,900.0,2026-02-15
Maharashtra,Pune,Pune APMC,Onion,1000.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,1250.0,2026-02-15
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Potato,1150.0,2026-02-15
Maharashtra,Ahmednagar,Rahuri APMC,Tomato,1400.0,2026-02-15
Maharashtra,Ahmednagar,Shrirampur APMC,Carrot,1650.0,2026-02-15
Maharashtra,Pune,Pune APMC,Cabbage,750.0,2026-02-15
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,4200.0,2026-02-15
Maharashtra,Kolhapur,Vadgaonpeth APMC,Onion,1600.0,2026-02-15
Maharashtra,Satara,Karad APMC,Onion,1300.0,2026-02-15
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,900.0,2026-02-15
Maharashtra,Nagpur,Kamthi APMC,Tomato,760.0,2026-02-15
Maharashtra,Pune,Khed(Chakan) APMC,Cabbage,800.0,2026-02-15
Maharashtra,Sholapur,Akluj APMC,Carrot,1500.0,2026-02-15
Maharashtra,Nagpur,Kamthi APMC,Cabbage,1270.0,2026-02-15
Maharashtra,Pune,Pune(Manjri) APMC,Tomato,1600.0,2026-02-15
Maharashtra,Ahmednagar,Shrirampur APMC,Green Chilli,7000.0,2026-02-15
Maharashtra,Pune,Pune APMC,Tomato,1300.0,2026-02-15
Maharashtra,Pune,Junnar(Alephata) APMC,Onion,1400.0,2026-02-15
Maharashtra,Nagpur,Ramtek APMC,Tomato,400.0,2026-02-15
Maharashtra,Pune,Khed(Chakan) APMC,Green Chilli,9000.0,2026-02-15
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,7000.0,2026-02-15
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1100.0,2026-02-15
Maharashtra,Satara,Karad APMC,Green Chilli,3200.0,2026-02-15
Maharashtra,Kolhapur,Vadgaonpeth APMC,Cabbage,1000.0,2026-02-15
Maharashtra,Nagpur,Kalmeshwar APMC,Cabbage,835.0,2026-02-15
Maharashtra,Ahmednagar,Shrirampur APMC,Garlic,6000.0,2026-02-15
Maharashtra,Pune,Pune(Manjri) APMC,Cabbage,700.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Onion,1000.0,2026-02-15
Maharashtra,Nashik,Nasik APMC,Green Chilli,9000.0,2026-02-15
Maharashtra,Satara,Satara APMC,Carrot,1500.0,2026-02-15
Maharashtra,Jalgaon,Bhusaval APMC,Onion,1300.0,2026-02-15
Maharashtra,Pune,Junnar(Otur) APMC,Onion,1050.0,2026-02-15
Maharashtra,Satara,Vai APMC,Green Chilli,7000.0,2026-02-15
Maharashtra,Raigad,Panvel APMC,Tomato,3250.0,2026-02-15
Maharashtra,Pune,Khed APMC,Cabbage,900.0,2026-02-15
Maharashtra,Nagpur,Kalmeshwar APMC,Tomato,1025.0,2026-02-15
Maharashtra,Jalgaon,Bhusaval APMC,Potato,1200.0,2026-02-15
Maharashtra,Ahmednagar,Rahata APMC,Green Chilli,6000.0,2026-02-15
Maharashtra,Nashik,Nasik APMC,Tomato,650.0,2026-02-15
Maharashtra,Nashik,Nasik APMC,Cabbage,1165.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Green Chilli,7500.0,2026-02-15
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,1250.0,2026-02-15
Maharashtra,Ahmednagar,Rahata APMC,Carrot,1300.0,2026-02-15
Maharashtra,Jalgaon,Bhusaval APMC,Green Chilli,5000.0,2026-02-15
Maharashtra,Pune,Khed(Chakan) APMC,Tomato,1000.0,2026-02-15
Maharashtra,Pune,Manchar APMC,Onion,1600.0,2026-02-15
Maharashtra,Pune,Junnar(Otur) APMC,Potato,950.0,2026-02-15
Maharashtra,Pune,Pune APMC,Green Chilli,7000.0,2026-02-15
Maharashtra,Satara,Satara APMC,Green Chilli,6500.0,2026-02-15
Maharashtra,Ahmednagar,Rahata APMC,Garlic,7000.0,2026-02-15
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1800.0,2026-02-15
Maharashtra,Satara,Satara APMC,Tomato,1100.0,2026-02-15
Maharashtra,Ahmednagar,Rahata APMC,Cabbage,550.0,2026-02-15
Maharashtra,Sholapur,Akluj APMC,Tomato,1300.0,2026-02-15
Maharashtra,Pune,Pune(Pimpri) APMC,Cabbage,950.0,2026-02-15
Maharashtra,Jalgaon,Bhusaval APMC,Carrot,1000.0,2026-02-15
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Garlic,11500.0,2026-02-15
Maharashtra,Ahmednagar,Rahuri APMC,Potato,1250.0,2026-02-15
Maharashtra,Sholapur,Mangal Wedha APMC,Tomato,1500.0,2026-02-15
Maharashtra,Pune,Pune APMC,Garlic,8500.0,2026-02-15
Maharashtra,Ahmednagar,Shrirampur APMC,Cabbage,700.0,2026-02-15
Maharashtra,Ahmednagar,Pathardi APMC,Onion,750.0,2026-02-15
Maharashtra,Satara,Vai APMC,Potato,1650.0,2026-02-15
Maharashtra,Satara,Vaduj APMC,Potato,1200.0,2026-02-15
Maharashtra,Pune,Pune(Manjri) APMC,Onion,1400.0,2026-02-15
Maharashtra,Satara,Karad APMC,Cabbage,1500.0,2026-02-15
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Tomato,600.0,2026-02-15
Maharashtra,Ahmednagar,Rahuri APMC,Cabbage,1050.0,2026-02-15
Maharashtra,Satara,Karad APMC,Tomato,1200.0,2026-02-15
Maharashtra,Sholapur,Akluj APMC,Cabbage,1000.0,2026-02-15
Maharashtra,Kolhapur,Kolhapur APMC,Green Chilli,5000.0,2026-02-15
Maharashtra,Kolhapur,Vadgaonpeth APMC,Tomato,1200.0,2026-02-15
Maharashtra,Amarawati,Varud(Rajura Bazar) APMC,Green Chilli,6000.0,2026-02-15
Maharashtra,Ahmednagar,Shrirampur APMC,Potato,1200.0,2026-02-15
Maharashtra,Jalgaon,Bhusaval APMC,Tomato,1500.0,2026-02-15
Maharashtra,Ahmednagar,Rahuri APMC,Green Chilli,8000.0,2026-02-15
Maharashtra,Ahmednagar,Parner APMC,Onion,1175.0,2026-02-15
Maharashtra,Satara,Satara APMC,Cabbage,700.0,2026-02-15
Maharashtra,Ahmednagar,Rahata APMC,Potato,1200.0,2026-02-15
Maharashtra,Nagpur,Kalmeshwar APMC,Green Chilli,5855.0,2026-02-15
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,1000.0,2026-02-15
Maharashtra,Sholapur,Mangal Wedha APMC,Green Chilli,5000.0,2026-02-15
Maharashtra,Nagpur,Kamthi APMC,Carrot,2310.0,2026-02-15
Maharashtra,Ahmednagar,Om Chaitanya Multistate Agro Purpose CoOp Society  APMC,Onion,1000.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Pumpkin,2500.0,2026-02-15
Maharashtra,Pune,Khed(Chakan) APMC,Onion,1250.0,2026-02-15
Maharashtra,Pune,Pune APMC,Potato,950.0,2026-02-15
Maharashtra,Sholapur,Mangal Wedha APMC,Onion,1400.0,2026-02-15
Maharashtra,Pune,Pune APMC,Carrot,1500.0,2026-02-15
Maharashtra,Ahmednagar,Shrirampur APMC,Tomato,1100.0,2026-02-15
Maharashtra,Sholapur,Akluj APMC,Potato,1200.0,2026-02-15
Maharashtra,Nagpur,Kamthi APMC,Green Chilli,6310.0,2026-02-15
Maharashtra,Sholapur,Akluj APMC,Onion,900.0,2026-02-15
Maharashtra,Pune,Khed(Chakan) APMC,Potato,1000.0,2026-02-15
Maharashtra,Satara,Satara APMC,Potato,1200.0,2026-02-15
Maharashtra,Nagpur,Kamthi APMC,Potato,2280.0,2026-02-15
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Carrot,1300.0,2026-02-15
Maharashtra,Nashik,Nasik APMC,Carrot,1000.0,2026-02-15
Maharashtra,Pune,Pune APMC,Pumpkin,1500.0,2026-02-15
Maharashtra,Pune,Pune(Moshi) APMC,Garlic,9000.0,2026-02-15
Maharashtra,Ahmednagar,Rahuri APMC,Onion,750.0,2026-02-15
Maharashtra,Jalgaon,Bhusaval APMC,Cabbage,1200.0,2026-02-15
Maharashtra,Satara,Vai APMC,Cabbage,850.0,2026-02-15
Maharashtra,Nagpur,Ramtek APMC,Onion,1300.0,2026-02-15
Maharashtra,Ahmednagar,Sangamner APMC,Tomato,750.0,2026-02-15
Maharashtra,Akola,Akola APMC,Garlic,10000.0,2026-02-16
Maharashtra,Sholapur,Akluj APMC,Carrot,2000.0,2026-02-16
Maharashtra,Nashik,Nandgaon APMC,Onion,750.0,2026-02-16
Maharashtra,Ahmednagar,Shrirampur APMC,Tomato,1150.0,2026-02-16
Maharashtra,Satara,Satara APMC,Potato,1200.0,2026-02-16
Maharashtra,Satara,Karad APMC,Cabbage,1000.0,2026-02-16
Maharashtra,Thane,Kalyan APMC,Potato,850.0,2026-02-16
Maharashtra,Pune,Pune(Manjri) APMC,Tomato,2000.0,2026-02-16
Maharashtra,Nagpur,Nagpur APMC,Tomato,925.0,2026-02-16
Maharashtra,Pune,Junnar(Narayangaon) APMC,Garlic,6750.0,2026-02-16
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Cabbage,850.0,2026-02-16
Maharashtra,Pune,Manchar APMC,Cabbage,450.0,2026-02-16
Maharashtra,Ahmednagar,Ahmednagar APMC,Carrot,1400.0,2026-02-16
Maharashtra,Nagpur,Nagpur APMC,Tomato,1425.0,2026-02-16
Maharashtra,Chattrapati Sambhajinagar,Lasur Station APMC,Onion,700.0,2026-02-16
Maharashtra,Nashik,Chandvad APMC,Onion,920.0,2026-02-16
Maharashtra,Ahmednagar,Rahuri APMC,Green Chilli,8500.0,2026-02-16
Maharashtra,Sholapur,Akluj APMC,Tomato,1200.0,2026-02-16
Maharashtra,Satara,Vai APMC,Tomato,2000.0,2026-02-16
Maharashtra,Nagpur,Kamthi APMC,Tomato,720.0,2026-02-16
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Cabbage,800.0,2026-02-16
Maharashtra,Mumbai,Vashi New Mumbai APMC,Onion,1150.0,2026-02-16
Maharashtra,Ahmednagar,Rahuri(Vambori) APMC,Onion,1000.0,2026-02-16
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Garlic,10500.0,2026-02-16
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Garlic,11500.0,2026-02-16
Maharashtra,Pune,Pune APMC,Potato,1000.0,2026-02-16
Maharashtra,Satara,Lonand APMC,Onion,950.0,2026-02-16
Maharashtra,Nagpur,Hingna APMC,Garlic,12500.0,2026-02-16
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Carrot,1600.0,2026-02-16
Maharashtra,Nagpur,Kamthi APMC,Potato,2310.0,2026-02-16
Maharashtra,Ahmednagar,Shrirampur APMC,Green Chilli,6000.0,2026-02-16
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Cabbage,1400.0,2026-02-16
Maharashtra,Sholapur,Solapur APMC,Potato,1000.0,2026-02-16
Maharashtra,Satara,Patan APMC,Green Chilli,2500.0,2026-02-16
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Pumpkin,1400.0,2026-02-16
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda) APMC,Onion,975.0,2026-02-16
Maharashtra,Nashik,Nasik APMC,Onion,1100.0,2026-02-16
Maharashtra,Ahmednagar,Rahuri APMC,Tomato,950.0,2026-02-16
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,350.0,2026-02-16
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Potato,1200.0,2026-02-16
Maharashtra,Ahmednagar,Shrirampur APMC,Carrot,1250.0,2026-02-16
Maharashtra,Satara,Karad APMC,Onion,1300.0,2026-02-16
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,900.0,2026-02-16
Maharashtra,Nagpur,Hingna APMC,Green Chilli,7173.0,2026-02-16
Maharashtra,Satara,Vai APMC,Potato,1350.0,2026-02-16
Maharashtra,Pune,Pune APMC,Cabbage,900.0,2026-02-16
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,9500.0,2026-02-16
Maharashtra,Pune,Pune(Manjri) APMC,Onion,900.0,2026-02-16
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,1250.0,2026-02-16
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Cabbage,800.0,2026-02-16
Maharashtra,Nashik,Nasik APMC,Carrot,1000.0,2026-02-16
Maharashtra,Satara,Karad APMC,Green Chilli,7000.0,2026-02-16
Maharashtra,Kolhapur,Kolhapur APMC,Onion,1000.0,2026-02-16
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,750.0,2026-02-16
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,6500.0,2026-02-16
